Id,Unknown0,Unknown1
"3","3","925"
"4","3","920"
"11","7","939"
"12","7","940"
"13","7","941"
"16","9","942"
"20","9","948"
"21","9","945"
"22","9","949"
"23","9","956"
"24","10","955"
"25","10","953"
"26","10","943"
"27","10","957"
"28","10","954"
"29","11","951"
"30","11","950"
"31","11","952"
"32","11","958"
"33","11","944"
"34","13","939"
"35","13","940"
"60","21","1187"
"61","21","1195"
"62","21","1302"
"63","21","1183"
"64","21","1196"
"65","21","1174"
"66","22","1298"
"67","22","1297"
"68","22","1301"
"69","22","1198"
"70","23","934"
"71","23","1138"
"72","23","1924"
"73","23","1733"
"74","23","1743"
"75","23","922"
"76","23","1135"
"77","23","1136"
"78","23","1139"
"79","23","926"
"80","23","927"
"81","24","1191"
"82","24","1193"
"83","24","1172"
"84","24","1165"
"85","24","1921"
"86","24","1750"
"87","24","1171"
"88","24","1913"
"89","24","1748"
"90","24","1923"
"91","24","1169"
"92","24","1164"
"93","25","1914"
"94","25","1718"
"95","25","929"
"96","25","1856"
"97","25","1152"
"98","25","1950"
"99","25","1007"
"100","25","931"
"101","25","1728"
"102","25","1004"
"103","25","1752"
"104","25","1744"
"105","25","1715"
"106","25","925"
"107","25","1815"
"108","25","1938"
"109","25","913"
"110","25","1132"
"111","25","1124"
"112","25","1763"
"113","25","1831"
"114","25","1933"
"115","25","1868"
"116","25","1930"
"117","25","1823"
"118","25","1126"
"119","25","1129"
"120","26","1168"
"121","26","1921"
"122","26","1182"
"123","27","1170"
"124","27","1175"
"125","27","1976"
"126","27","1967"
"128","27","1973"
"129","27","1920"
"130","27","1982"
"131","27","1180"
"132","27","1179"
"133","27","1972"
"134","27","1975"
"135","28","1177"
"136","28","1197"
"137","28","1173"
"138","28","1915"
"139","28","1352"
"140","28","1750"
"141","28","1185"
"142","28","1157"
"143","28","1303"
"144","28","1923"
"145","29","1163"
"146","29","1970"
"147","29","1740"
"148","29","1971"
"149","29","1916"
"150","29","1299"
"151","29","1969"
"152","29","1968"
"153","30","1759"
"154","30","1609"
"155","30","1962"
"156","30","1636"
"157","30","1629"
"158","30","1639"
"159","30","1623"
"160","30","1955"
"161","30","1729"
"162","30","1757"
"163","30","1762"
"164","30","1963"
"165","30","1613"
"166","30","1813"
"167","30","1753"
"168","30","1717"
"169","30","1714"
"170","30","1626"
"171","30","1617"
"172","30","1620"
"173","30","1871"
"174","30","1632"
"175","30","1615"
"176","30","1958"
"177","31","1729"
"178","31","1963"
"179","31","1613"
"180","31","1958"
"181","32","1759"
"182","32","1962"
"183","32","1636"
"184","32","1813"
"185","32","1620"
"186","32","1871"
"187","33","1758"
"188","33","1870"
"189","33","1961"
"190","34","1609"
"191","34","1955"
"192","34","1757"
"193","34","1762"
"194","34","1753"
"195","34","1714"
"196","34","1632"
"197","34","1615"
"198","35","1610"
"199","35","1624"
"200","35","1633"
"201","35","1754"
"202","35","1761"
"203","35","1956"
"204","35","1614"
"205","36","1822"
"206","36","1816"
"207","36","1945"
"208","36","1925"
"209","36","1272"
"210","36","1274"
"211","36","1285"
"212","37","1340"
"213","37","1275"
"214","37","1342"
"215","37","1346"
"216","37","1339"
"217","37","1350"
"218","37","1926"
"219","37","1931"
"220","37","1338"
"221","37","1349"
"222","37","1929"
"223","37","1638"
"224","38","1939"
"225","38","1206"
"226","38","1223"
"227","38","1212"
"228","38","1935"
"229","38","1207"
"230","38","1215"
"231","38","1214"
"232","38","1210"
"233","38","1205"
"234","38","1222"
"235","38","1202"
"236","38","1305"
"237","38","1203"
"238","38","1833"
"239","38","1942"
"240","39","1311"
"241","39","1712"
"242","39","1934"
"243","39","1309"
"244","39","1834"
"245","39","1308"
"246","39","1306"
"247","39","1354"
"248","40","1208"
"249","40","1937"
"250","40","1836"
"251","40","1875"
"252","41","1628"
"253","41","1835"
"254","41","1936"
"255","42","1262"
"256","42","1252"
"257","42","1948"
"258","42","1250"
"259","42","1271"
"260","42","1257"
"261","42","1246"
"262","42","1248"
"263","42","1260"
"264","42","1269"
"265","42","1265"
"266","42","1244"
"267","43","1267"
"268","43","1238"
"269","44","1230"
"270","44","1251"
"271","44","1229"
"272","44","1266"
"273","45","1231"
"274","45","1984"
"275","45","1985"
"276","45","1986"
"277","46","1239"
"278","46","1263"
"279","46","1270"
"280","46","1264"
"281","46","1253"
"282","46","1255"
"127","27","1170"
