Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4
"2301","179497","0","1","0","0"
"2302","166305","0","2","477","0"
"2303","179498","0","3","0","0"
"2304","166732","0","4","0","0"
"2305","166733","0","5","0","0"
"2306","179499","0","6","0","0"
"2307","199420","0","7","0","0"
"2308","166737","0","8","0","0"
"2309","178162","0","9","0","0"
"2310","179226","0","9","0","1"
"2311","179227","0","9","0","2"
"2312","166734","0","10","0","0"
"2313","166738","0","11","0","0"
"2316","205273","0","40","0","0"
"2317","186941","8","41","0","0"
"2320","184759","0","42","0","0"
"2323","184843","0","43","0","0"
"2326","186934","0","44","0","0"
"2329","184778","0","47","0","0"
"2332","186773","0","49","0","0"
"2333","186927","0","50","0","0"
"2336","185368","0","51","0","0"
"2339","186944","0","52","0","0"
"2342","186945","0","53","0","0"
"2345","186788","0","54","0","0"
"2380","187304","3","72","0","0"
"2383","188006","0","73","0","0"
"2384","187258","0","74","0","0"
"2387","187321","1","75","0","0"
"2393","187313","0","77","0","0"
"2396","187310","0","78","0","0"
"2399","187287","2","79","0","0"
"2402","215463","0","80","0","0"
"2405","187276","1","81","0","0"
"2408","187264","1000","82","0","0"
"2411","187301","1","83","0","0"
"2414","210716","20","84","0","0"
"2420","210725","0","86","0","0"
"2421","187680","0","87","0","0"
"2422","203524","0","91","0","0"
"2423","189059","0","92","0","0"
"2424","203576","0","93","0","0"
"2425","188778","0","94","0","0"
"2426","188635","2","95","0","0"
"2429","216272","6","96","0","0"
"2432","188651","0","97","0","0"
"2433","188683","0","98","0","0"
"2436","203230","0","99","0","0"
"2439","203225","0","100","0","0"
"2442","203227","0","101","0","0"
"2445","188639","0","102","0","0"
"2448","203261","0","103","0","0"
"2449","188672","0","104","0","0"
"2450","188632","1","105","0","0"
"2453","188644","0","106","0","0"
"2457","189080","1","108","0","0"
"2460","189086","0","109","0","0"
"2463","189092","0","110","0","0"
"2466","189097","0","111","0","0"
"2472","189144","12","113","0","0"
"2475","189147","15","114","0","0"
"2478","189154","0","115","0","0"
"2484","189164","0","117","0","0"
"2490","189179","0","119","0","0"
"2491","189180","0","120","0","0"
"2493","189186","0","122","0","0"
"2494","189185","0","123","0","0"
"2495","190778","0","124","0","0"
"2496","208253","0","125","0","0"
"2497","189849","0","126","0","0"
"2498","189857","0","127","0","0"
"2499","189870","0","128","0","0"
"2500","189787","0","129","0","0"
"2501","189772","0","130","0","0"
"2504","189768","8","131","0","0"
"2507","189760","0","132","0","0"
"2510","189757","-2","133","0","0"
"2513","189754","0","134","0","0"
"2516","189749","10","135","0","0"
"2519","189744","0","136","0","0"
"2522","186396","0","137","0","0"
"2525","186393","0","138","0","0"
"2526","186372","0","139","0","0"
"2527","186320","1","140","0","0"
"2530","220143","0","149","0","0"
"2531","191760","0","150","0","0"
"2532","191741","0","151","0","0"
"2533","191747","0","152","0","0"
"2534","191637","0","153","0","0"
"2535","191731","0","154","0","0"
"2536","191419","7","156","0","0"
"2539","191442","7","157","0","0"
"2542","191485","7","158","0","0"
"2545","191565","0","262","0","0"
"2548","191721","0","263","0","0"
"2549","191592","0","264","0","0"
"2550","191593","0","264","0","1"
"2551","191594","0","264","0","2"
"2552","191494","3","265","0","0"
"2555","191488","10","266","0","0"
"2558","191584","0","267","0","0"
"2561","192450","0","272","0","0"
"2564","192453","0","273","0","0"
"2567","192447","1","274","0","0"
"2570","192457","3","275","0","0"
"2573","192460","4","276","0","0"
"2576","192542","0","277","0","0"
"2577","192543","0","277","0","1"
"2578","192544","0","277","0","2"
"2579","192464","4","278","0","0"
"2582","192514","2000","279","0","0"
"2585","192538","0","280","0","0"
"2588","192557","0","281","0","0"
"2589","192548","0","282","0","0"
"2590","192570","0","283","0","0"
"2591","192558","0","284","0","0"
"2592","192567","0","285","0","0"
"2593","193213","0","286","0","0"
"2594","224968","0","290","0","0"
"2595","205495","0","291","0","0"
"2596","191602","0","292","0","0"
"2597","191647","0","293","0","0"
"2599","191717","0","295","0","0"
