Id,Unknown0,Unknown1,Unknown2
"1","956","0","80"
"12","956","0","10"
"14","956","0","15"
"103","956","0","0"
"396","956","1","85"
"419","956","0","85"
"631","956","0","90"
"791","956","90","100"
"812","960","90","100"
"813","959","90","100"
"834","961","90","100"
"861","956","0","100"
"862","956","1","60"
"880","956","0","60"
"942","1437","0","100"
"948","1459","1","110"
"949","1499","1","110"
"954","1558","98","110"
"957","1617","1","110"
"958","1648","98","110"
"987","1688","98","110"
"988","1690","100","110"
"998","956","1","100"
"1005","1746","0","110"
"1006","1748","0","110"
"1007","1749","0","110"
"1009","1751","0","110"
"1010","1752","0","110"
"1011","1753","0","110"
"1016","1758","98","110"
"1017","1759","0","110"
"1018","1756","0","110"
"1019","1757","0","110"
"1020","1760","0","110"
"1021","1761","0","110"
"1032","1787","0","110"
"1033","1788","0","110"
"1034","1789","0","110"
"1035","1790","0","110"
"1037","1824","0","110"
"1043","1832","0","110"
"1045","2002","98","110"
"1046","2196","0","110"
"1047","2202","98","110"
"1048","2208","1","100"
"1049","2209","1","100"
"1050","2210","1","100"
"1051","2247","0","110"
"1052","2466","0","110"
"1053","2668","1","110"
"2","956","0","80"
"3","956","0","80"
"4","956","0","80"
"5","956","0","80"
"6","956","0","80"
"7","956","0","80"
"8","956","0","80"
"9","956","0","80"
"10","956","0","80"
"11","956","0","80"
"16","956","0","80"
"104","956","0","80"
"221","956","0","80"
"222","956","0","80"
"223","956","0","80"
"224","956","0","80"
"241","956","0","80"
"251","956","0","80"
"271","956","0","80"
"292","956","0","80"
"293","956","0","80"
"294","956","0","80"
"295","956","0","80"
"296","956","0","80"
"297","956","0","80"
"298","956","0","80"
"299","956","0","80"
"300","956","0","80"
"301","956","0","80"
"302","956","0","80"
"303","956","0","80"
"304","956","0","80"
"305","956","0","80"
"306","956","0","80"
"331","956","0","80"
"332","956","0","80"
"333","956","0","80"
"334","956","0","80"
"335","956","0","80"
"336","956","0","80"
"351","956","0","80"
"352","956","0","80"
"371","956","0","80"
"393","956","0","80"
"416","956","0","80"
"417","956","0","80"
"418","956","0","80"
"422","956","0","80"
"521","956","0","80"
"600","956","0","80"
"13","956","0","10"
"15","956","0","10"
"21","956","0","10"
"41","956","0","10"
"42","956","0","10"
"43","956","0","10"
"102","956","0","15"
"105","956","0","0"
"291","956","0","0"
"311","956","0","0"
"397","956","1","85"
"398","956","1","85"
"399","956","1","85"
"400","956","1","85"
"401","956","1","85"
"402","956","1","85"
"403","956","1","85"
"404","956","1","85"
"405","956","1","85"
"406","956","1","85"
"407","956","1","85"
"408","956","1","85"
