Id,Unknown0,Unknown1,Unknown2,Unknown3
"4","5","4","0","1"
"11","5","660","0","2"
"12","5","665","0","3"
"44","18","13","0","1"
"45","19","14","0","1"
"46","7","11","0","1"
"48","22","16","0","1"
"50","18","18","0","2"
"51","18","12","0","3"
"52","23","25","0","6"
"65","22","33","0","2"
"70","23","39","0","3"
"71","23","40","0","2"
"78","5","670","0","4"
"79","23","14","0","7"
"80","23","30","0","8"
"82","23","49","0","9"
"83","23","50","0","10"
"84","23","51","0","11"
"87","23","54","0","12"
"90","23","57","0","5"
"91","23","58","0","13"
"92","23","59","0","4"
"93","23","60","0","14"
"94","5","675","0","5"
"95","5","681","0","6"
"99","25","40","0","2"
"118","25","70","0","3"
"119","25","71","0","5"
"120","25","72","0","6"
"121","25","73","0","7"
"122","25","74","0","8"
"123","25","75","0","9"
"124","25","76","0","10"
"125","25","77","0","11"
"126","25","78","0","12"
"128","25","80","0","13"
"129","25","81","0","14"
"130","25","82","0","15"
"139","27","92","0","3"
"140","27","93","0","4"
"150","27","95","0","2"
"190","27","116","0","15"
"191","27","117","0","5"
"194","27","120","0","6"
"196","41","121","0","3"
"197","8","7","0","1"
"198","41","122","0","4"
"199","41","123","0","11"
"200","41","124","0","8"
"201","41","125","0","9"
"202","27","126","0","7"
"203","27","127","0","8"
"204","27","128","0","9"
"205","27","129","0","14"
"206","27","130","0","13"
"207","27","131","0","12"
"208","27","132","0","11"
"209","27","133","0","10"
"231","43","149","0","3"
"233","44","150","0","4"
"234","44","151","0","6"
"235","44","152","0","2"
"236","44","153","0","33"
"239","44","156","0","7"
"277","44","189","0","8"
"279","44","191","0","34"
"280","44","192","0","35"
"281","44","193","0","39"
"282","44","194","0","36"
"283","44","195","0","37"
"284","54","0","156","1"
"288","54","283","0","2"
"289","54","281","0","3"
"290","54","196","0","4"
"291","54","209","0","5"
"292","54","244","0","6"
"293","54","300","0","7"
"294","54","303","0","8"
"299","55","205","0","4"
"300","44","206","0","38"
"301","54","285","0","9"
"302","54","284","0","10"
"303","54","286","0","11"
"304","54","287","0","12"
"305","54","288","0","13"
"306","54","289","0","14"
"307","54","290","0","15"
"308","54","282","0","16"
"309","54","200","0","17"
"310","54","201","0","18"
"311","54","236","0","19"
"312","44","218","0","14"
"314","44","219","0","15"
"315","44","220","0","40"
"323","44","221","0","28"
"324","44","222","0","29"
"325","44","223","0","30"
"327","44","225","0","31"
"328","44","226","0","32"
"332","44","228","0","24"
"333","44","229","0","25"
"334","44","230","0","26"
"335","44","231","0","27"
"336","44","232","0","18"
"337","44","233","0","3"
"338","44","234","0","16"
"339","44","235","0","17"
"341","44","237","0","23"
"342","44","238","0","19"
"343","44","239","0","20"
"344","44","240","0","21"
"345","44","241","0","22"
"347","9","16","0","1"
"348","54","202","0","20"
"349","54","203","0","21"
"350","54","197","0","22"
"351","54","198","0","23"
"354","54","199","0","24"
"355","54","207","0","25"
"356","59","250","0","3"
"357","59","251","0","2"
"361","60","252","0","5"
"362","59","253","0","4"
"363","44","254","0","5"
"364","59","255","0","5"
"365","59","256","0","6"
"366","60","257","0","6"
"367","44","258","0","41"
"368","44","259","0","42"
"369","61","0","0","1"
"373","61","276","0","1"
"374","54","208","0","26"
"375","54","242","0","27"
"386","54","243","0","28"
"388","54","293","0","29"
"390","54","294","0","30"
"391","54","210","0","31"
"392","54","211","0","32"
"393","54","212","0","33"
"394","54","213","0","34"
"398","63","292","0","2"
"401","54","214","0","35"
"402","54","295","0","36"
"403","54","296","0","37"
"404","54","297","0","38"
"406","54","298","0","39"
"407","54","215","0","40"
"408","54","217","0","41"
"409","54","245","0","42"
"410","54","248","0","43"
"411","54","249","0","44"
"412","54","299","0","45"
"413","54","301","0","46"
"414","54","302","0","47"
"415","54","216","0","48"
"416","63","307","0","3"
"417","63","308","0","4"
"418","54","304","0","49"
"419","54","305","0","50"
"420","63","309","0","5"
"421","63","310","0","6"
"424","64","311","0","4"
"425","63","312","0","7"
"426","63","313","0","14"
"427","63","314","0","15"
"428","63","315","0","8"
"429","63","316","0","9"
"430","63","317","0","13"
"431","63","318","0","10"
"474","67","283","0","3"
"483","67","349","0","5"
