Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
"1879","1116","18","24","5","12","13"
"1880","1116","18","24","6","12","13"
"1881","1116","18","24","6","13","13"
"1882","1116","18","24","7","12","13"
"1883","1116","18","24","8","12","13"
"1884","1116","18","24","8","11","13"
"1885","1116","18","24","9","11","13"
"1886","1116","18","24","10","11","13"
"1887","1116","18","24","11","11","13"
"1888","1116","18","24","11","12","13"
"1889","1116","18","24","10","12","13"
"1890","1116","18","24","9","12","13"
"1891","1116","18","24","9","13","13"
"1892","1116","18","24","8","13","13"
"1893","1116","18","24","7","13","13"
"1894","1116","18","24","5","13","13"
"1895","1116","18","24","5","14","13"
"1896","1116","18","24","5","15","13"
"1897","1116","18","24","4","15","13"
"1898","1116","18","25","4","0","13"
"1899","1116","18","25","3","0","13"
"1900","1116","18","25","2","0","13"
"1901","1116","18","25","2","1","13"
"1902","1116","18","25","1","1","13"
"1903","1116","18","25","1","2","13"
"1904","1116","18","25","1","3","13"
"1905","1116","18","25","1","4","13"
"1906","1116","18","25","2","4","13"
"1907","1116","18","25","2","5","13"
"1908","1116","18","25","2","6","13"
"1909","1116","18","25","3","6","13"
"1910","1116","18","25","3","7","13"
"1911","1116","18","25","4","7","13"
"1912","1116","18","25","5","7","13"
"1913","1116","18","25","5","8","13"
"1914","1116","18","25","5","9","13"
"1915","1116","18","25","5","10","13"
"1916","1116","18","25","5","11","13"
"1917","1116","18","25","5","12","13"
"1918","1116","18","25","4","12","13"
"1919","1116","18","25","3","12","13"
"1920","1116","18","25","3","13","13"
"1921","1116","18","25","2","12","13"
"1922","1116","18","25","2","13","13"
"1923","1116","18","25","1","13","13"
"1924","1116","18","25","0","13","13"
"1925","1116","18","25","0","12","13"
"1926","1116","18","25","1","12","13"
"1927","1116","17","25","15","12","13"
"1928","1116","17","25","14","12","13"
"1929","1116","17","25","13","12","13"
"1930","1116","17","25","13","13","13"
"1931","1116","17","25","12","13","13"
"1932","1116","17","25","12","14","13"
"1933","1116","17","25","11","14","13"
"1934","1116","17","25","11","15","13"
"1935","1116","17","25","10","15","13"
"1936","1116","17","25","9","15","13"
"1937","1116","17","26","9","0","13"
"1938","1116","17","26","9","1","13"
"1939","1116","17","26","10","1","13"
"1940","1116","17","26","10","2","13"
"1941","1116","17","26","11","2","13"
"1942","1116","17","26","11","3","13"
"1943","1116","17","26","12","3","13"
"1944","1116","17","26","12","4","13"
"1945","1116","17","26","13","4","13"
"1946","1116","17","26","13","5","13"
"1947","1116","17","26","14","5","13"
"1948","1116","17","26","14","6","13"
"1949","1116","17","26","15","6","13"
"1950","1116","17","26","15","7","13"
"1951","1116","18","26","0","7","13"
"1952","1116","18","26","1","7","13"
"1953","1116","18","26","1","6","13"
"1954","1116","18","26","2","6","13"
"1955","1116","18","26","3","6","13"
"1956","1116","18","26","4","6","13"
"1957","1116","18","26","5","6","13"
"1958","1116","18","26","6","6","13"
"1959","1116","18","26","6","5","13"
"1960","1116","18","26","7","5","13"
"1961","1116","18","26","8","5","13"
"1962","1116","18","26","8","4","13"
"1963","1116","18","26","9","4","13"
"1964","1116","18","26","10","4","13"
"1965","1116","18","26","11","4","13"
"1966","1116","18","26","9","5","13"
"1967","1116","18","26","10","5","13"
"1968","1116","18","26","11","5","13"
"1969","1116","18","26","12","5","13"
