Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
"3","0","2019","1","159","62","14","36","84"
"4","18154","2019","1","0","182","13","43","0"
"5","18153","2019","1","0","401","232","0","0"
"101","0","843","0","3428","0","0","0","0"
"102","0","3202","0","3428","0","0","0","0"
"103","0","2465","0","3428","0","0","0","0"
"104","0","1946","0","3428","0","0","0","0"
"121","0","3426","0","4080","0","394","0","0"
"122","0","3426","1","4080","0","395","0","0"
"123","0","3426","2","4080","0","396","0","0"
"141","40329","3426","0","0","0","394","0","0"
"142","40329","3426","1","0","0","395","0","0"
"143","40329","3426","2","0","0","396","0","0"
"144","40353","3426","0","0","0","394","0","0"
"145","40353","3426","1","0","0","395","0","0"
"146","40353","3426","2","0","0","396","0","0"
"147","43245","3426","0","0","0","394","0","0"
"148","43245","3426","1","0","0","395","0","0"
"149","43245","3426","2","0","0","396","0","0"
"150","40331","3426","0","0","0","394","0","0"
"151","40331","3426","1","0","0","395","0","0"
"152","40331","3426","2","0","0","396","0","0"
"153","43205","3426","0","0","0","394","0","0"
"154","43205","3426","1","0","0","395","0","0"
"155","43205","3426","2","0","0","396","0","0"
"161","0","3427","1337","151","0","0","0","0"
"163","0","3427","5555","4019","0","0","0","0"
"181","0","3710","1","4197","0","445","463","84"
"201","0","4096","1","4273","0","527","0","0"
"203","0","4162","1","4273","0","529","0","0"
"221","0","4164","1","4273","0","530","0","0"
"242","0","4161","1","4273","0","528","0","0"
"261","47321","4122","1","0","0","531","0","0"
"281","43600","4150","1","0","0","533","0","0"
"282","47478","4061","3","0","0","534","0","0"
"345","0","4956","1","4820","0","548","0","0"
"346","0","4957","1","4820","0","547","0","0"
"347","49438","4956","1","0","0","548","0","0"
"348","49439","4956","1","0","0","548","0","0"
"349","49438","4957","1","0","0","547","0","0"
"350","49437","4957","1","0","0","547","0","0"
"351","49441","4957","1","0","0","547","0","0"
"358","0","5354","0","5348","0","0","622","0"
"389","61968","7076","0","0","0","0","1064","0"
"390","61968","7076","1","0","0","0","1065","0"
"392","0","7076","0","6298","0","0","1064","0"
"393","0","7076","1","6298","0","0","1065","0"
"406","0","9472","0","7378","0","1444","0","0"
"412","66011","9134","0","0","0","1524","0","0"
"415","65969","8842","0","0","0","1526","0","0"
"416","68164","9391","0","0","1139","0","0","0"
"417","0","10062","1","7086","1140","0","0","0"
"418","0","10062","2","7086","1141","0","0","0"
"419","0","10062","3","7086","1142","0","0","0"
"420","0","10062","4","7086","1143","0","0","0"
"421","0","10062","5","7086","1144","0","0","0"
"422","0","10062","6","7086","1145","0","0","0"
"423","0","10062","7","7086","1146","0","0","0"
"424","0","10062","8","7086","1147","0","0","0"
"425","0","10062","9","7086","1148","0","0","0"
"426","0","10062","10","7086","1149","0","0","0"
"427","0","10062","11","7086","1150","0","0","0"
"428","0","10062","12","7086","1151","0","0","0"
"429","0","10062","13","7086","1152","0","0","0"
"430","0","10062","14","7086","1153","0","0","0"
"431","0","10062","15","7086","1154","0","0","0"
"432","0","10062","16","7086","1155","0","0","0"
"433","0","10062","17","7086","1156","0","0","0"
"434","0","10062","18","7086","1157","0","0","0"
"435","0","10062","19","7086","1158","0","0","0"
"436","0","10062","20","7086","1159","0","0","0"
"437","0","10062","21","7086","1160","0","0","0"
"438","0","10062","22","7086","1161","0","0","0"
"439","0","10062","23","7086","1162","0","0","0"
"440","0","10062","24","7086","1163","0","0","0"
"441","0","10062","25","7086","1168","0","0","0"
"442","0","10062","26","7086","1164","0","0","0"
"443","0","10062","27","7086","1165","0","0","0"
"444","0","10062","28","7086","1166","0","0","0"
"445","0","10062","29","7086","1167","0","0","0"
"446","0","10062","30","7086","1169","0","0","0"
"447","0","10062","31","7086","1170","0","0","0"
"448","0","10062","32","7086","1124","0","0","0"
"449","0","10085","1","7103","1140","0","0","0"
"450","0","10085","2","7103","1141","0","0","0"
"451","0","10085","3","7103","1142","0","0","0"
"452","0","10085","4","7103","1143","0","0","0"
"453","0","10085","5","7103","1144","0","0","0"
"454","0","10085","6","7103","1145","0","0","0"
"455","0","10085","7","7103","1146","0","0","0"
"456","0","10085","8","7103","1147","0","0","0"
"457","0","10085","9","7103","1148","0","0","0"
"458","0","10085","10","7103","1149","0","0","0"
"459","0","10085","11","7103","1150","0","0","0"
"460","0","10085","12","7103","1151","0","0","0"
"461","0","10085","13","7103","1152","0","0","0"
"462","0","10085","14","7103","1153","0","0","0"
"463","0","10085","15","7103","1154","0","0","0"
"464","0","10085","16","7103","1155","0","0","0"
"465","0","10085","17","7103","1156","0","0","0"
"466","0","10085","18","7103","1157","0","0","0"
"467","0","10085","19","7103","1158","0","0","0"
"468","0","10085","20","7103","1159","0","0","0"
"469","0","10085","21","7103","1160","0","0","0"
"470","0","10085","22","7103","1161","0","0","0"
"471","0","10085","23","7103","1171","0","0","0"
"472","0","10085","24","7103","1172","0","0","0"
"473","0","10085","25","7103","1173","0","0","0"
"474","0","10085","26","7103","1174","0","0","0"
"475","0","10085","27","7103","1175","0","0","0"
"476","0","10085","28","7103","1176","0","0","0"
"477","0","10085","29","7103","1177","0","0","0"
"478","0","10085","30","7103","1178","0","0","0"
"479","0","10085","31","7103","1179","0","0","0"
"480","0","10085","32","7103","1123","0","0","0"
"482","0","12725","1","17","0","1704","0","0"
"484","0","12729","1","40","0","1704","0","0"
"486","0","12727","1","440","0","1704","0","0"
"488","0","12728","1","1","0","1704","0","0"
"490","0","12730","1","267","0","1704","0","0"
"492","0","12726","1","16","0","1704","0","0"
"494","0","841","1","5170","0","1781","0","0"
"495","15606","841","1","0","0","1783","0","0"
"496","15607","841","1","0","0","1783","0","0"
"497","15608","841","1","0","0","1783","0","0"
"498","0","841","1","1683","0","1782","0","0"
