Id,Unknown0,Unknown1,Unknown2
"1","1","33815","0"
"2","1","34402","1"
"3","1","34364","2"
"4","1","34375","3"
"67","1","34592","4"
"69","1","34765","5"
"70","1","34378","6"
"71","1","34461","7"
"72","1","34822","8"
"74","1","34824","9"
"75","1","34823","10"
"76","1","34861","11"
"77","1","34462","12"
"78","1","34775","13"
"79","18","34379","0"
"81","18","34380","1"
"82","18","33784","2"
"83","18","33526","3"
"84","18","33546","4"
"85","18","33408","5"
"86","18","33410","6"
"87","18","33344","7"
"88","18","33622","8"
"89","18","33527","9"
"90","19","33468","0"
"91","19","33807","1"
"92","19","33469","2"
"93","19","33470","3"
"94","20","32783","0"
"95","20","32791","1"
"96","20","32792","2"
"97","20","32794","3"
"98","20","32795","4"
"99","20","32796","5"
"100","21","32989","0"
"101","21","32990","1"
"102","21","32991","2"
"104","21","32992","3"
"105","21","32993","4"
"106","21","33826","5"
"107","21","33785","6"
"108","21","32994","7"
"109","21","33828","8"
"110","21","33493","9"
"112","22","33010","1"
"113","22","34123","2"
"114","22","34124","3"
"115","23","34563","0"
"116","23","35045","1"
"117","23","34571","2"
"118","23","34573","3"
"119","23","34624","4"
"120","23","34578","5"
"121","23","34976","6"
"122","23","34977","7"
"123","23","34978","8"
"124","23","34979","9"
"125","23","34980","10"
"126","23","34981","11"
"127","23","34631","12"
"128","23","34815","13"
"129","23","34609","14"
"130","23","34612","15"
"131","23","34619","16"
"132","23","34875","17"
"133","23","34908","18"
"134","23","34913","19"
"135","23","34909","20"
"136","23","34910","21"
"137","23","34911","22"
"138","23","34912","23"
"139","23","34711","24"
"140","24","34087","0"
"141","24","34088","1"
"142","24","34089","2"
"143","24","34090","3"
"144","24","34947","5"
"145","24","34091","4"
"146","24","34094","6"
"147","24","34959","7"
"148","24","34095","8"
"149","24","34096","9"
"150","24","34097","10"
"151","24","34098","11"
"152","24","34963","12"
"153","24","34099","13"
"154","25","34685","0"
"156","25","33740","1"
"157","25","33734","2"
"158","25","33761","3"
"159","25","33578","4"
"160","25","33579","5"
"161","25","33580","6"
"162","25","33645","7"
"163","25","33581","8"
"164","25","33582","9"
"166","26","34407","0"
"167","26","33917","1"
"168","26","33920","2"
"169","26","34458","3"
"170","26","33530","4"
"171","26","34351","5"
"172","26","34452","6"
"173","26","33969","7"
"174","26","33958","8"
"175","26","33967","9"
"176","26","34240","10"
"177","26","34234","11"
"178","26","33988","12"
"179","26","33976","15"
"180","26","34508","14"
"181","26","34013","13"
"182","26","34092","17"
"183","26","34326","16"
"184","26","34157","18"
"185","26","35254","19"
"186","26","34163","20"
"187","26","34154","22"
"188","26","34164","21"
"190","27","34675","0"
"191","27","34678","1"
"192","27","34682","2"
"193","27","34716","3"
"194","27","34718","4"
"195","27","34719","5"
"196","27","34746","6"
"197","27","34769","7"
"198","27","35148","8"
"199","27","34951","9"
"200","27","35059","16"
"201","27","34593","10"
"202","27","34954","11"
"203","27","34955","12"
"204","27","35060","17"
"205","27","34596","13"
"206","27","34956","14"
"207","27","35061","18"
"208","27","34957","15"
"209","27","35062","19"
"210","27","35169","20"
"212","28","34795","0"
"213","28","34808","1"
"214","28","34818","2"
"215","28","34849","3"
"216","28","34850","4"
"217","28","34866","5"
"218","28","34868","6"
"219","28","34899","7"
"220","28","35150","8"
"221","28","35095","16"
"222","28","34914","9"
"223","28","35157","10"
"224","28","35096","17"
"225","28","34915","11"
"226","28","34916","12"
"227","28","34917","13"
"228","28","35158","14"
"229","28","35097","18"
"230","28","34918","15"
"231","28","35098","19"
"232","28","35171","20"
"233","29","35332","0"
"234","29","35331","1"
"235","29","35333","2"
"236","29","34943","3"
"237","29","34894","4"
"238","29","34932","5"
"239","29","34941","6"
"240","29","35330","7"
"241","29","35372","8"
"242","29","35398","9"
"243","29","35397","10"
"244","29","35395","11"
"245","29","35396","12"
"246","30","34964","0"
"247","30","34965","1"
"248","30","34891","2"
"249","30","34943","3"
"250","30","34894","4"
"251","30","34932","5"
"252","30","34941","6"
"253","30","35265","7"
"254","30","35232","8"
"255","30","35144","9"
"256","30","35145","10"
"257","30","34271","11"
"258","30","35317","12"
"260","31","34418","0"
"261","31","33917","1"
"262","31","33920","2"
"263","31","35249","3"
"264","31","33530","4"
"265","31","34351","5"
"266","31","34451","6"
"267","31","33972","7"
"268","31","33970","8"
"269","31","33971","9"
"270","31","34242","10"
"271","31","34234","11"
"272","31","33988","12"
"273","31","34013","13"
"274","31","34508","14"
"275","31","33976","15"
"276","31","34326","16"
"277","31","34092","17"
"278","31","34157","18"
"279","31","34144","19"
"280","31","34163","20"
"281","31","34164","21"
"282","31","34564","22"
"283","31","36512","23"
"284","26","36512","23"
"285","32","33754","0"
"286","32","33722","1"
"287","32","33735","2"
"288","32","33721","3"
"289","32","35226","4"
"290","32","33720","5"
"291","32","34948","6"
"292","32","33724","7"
"293","32","34950","8"
"294","32","33736","9"
"295","32","33728","10"
"296","32","33729","11"
"297","32","33730","12"
"298","32","34962","13"
"299","32","33731","14"
"300","33","34569","0"
"301","33","35102","1"
"302","33","34577","2"
"303","33","34576","3"
"304","33","34579","4"
"305","33","34837","5"
"306","33","34840","6"
"307","33","34860","7"
"308","33","34858","8"
"309","33","34855","9"
"310","33","34870","10"
"311","33","34971","11"
"312","33","34972","12"
"313","33","34632","13"
"314","33","34814","14"
"315","33","34634","15"
"316","33","34635","16"
"317","33","34636","17"
"318","33","34874","18"
"319","33","34878","19"
"320","33","34879","20"
"321","33","34887","21"
"322","33","34888","22"
"323","33","34889","23"
"324","33","34890","24"
"325","33","34712","25"
"326","33","34949","26"
"331","34","34655","0"
"332","34","34656","1"
"333","34","34657","2"
"334","34","34658","3"
"335","34","34659","4"
"336","34","34756","5"
"337","34","34805","6"
"338","34","35636","7"
"339","34","35668","8"
"340","34","35671","9"
"341","35","35293","0"
"342","35","35329","1"
"343","35","35339","2"
"344","35","35353","3"
"345","35","35380","4"
"346","35","35407","5"
"347","35","35408","6"
"348","35","35482","7"
"349","36","35295","0"
"350","36","35322","1"
"351","36","35339","2"
"352","36","35353","3"
"353","36","35380","4"
"354","36","35407","5"
"355","36","35408","6"
"356","36","36183","7"
"357","37","34827","0"
"358","37","34828","1"
"359","37","34829","2"
"360","37","36425","3"
