Id,Unknown0,Unknown1
"8","0","2"
"86","2","2"
"104","0","1"
"385","1","2"
"404","3","2"
"956","0","0"
"2123","3","0"
"9","0","2"
"11","0","2"
"12","0","2"
"13","0","2"
"14","0","2"
"15","0","2"
"16","0","2"
"17","0","2"
"18","0","2"
"22","0","2"
"23","0","2"
"25","0","2"
"26","0","2"
"27","0","2"
"28","0","2"
"29","0","2"
"30","0","2"
"31","0","2"
"32","0","2"
"33","0","2"
"34","0","2"
"35","0","2"
"36","0","2"
"38","0","2"
"39","0","2"
"40","0","2"
"41","0","2"
"42","0","2"
"48","0","2"
"50","0","2"
"51","0","2"
"52","0","2"
"53","0","2"
"54","0","2"
"55","0","2"
"56","0","2"
"57","0","2"
"58","0","2"
"59","0","2"
"60","0","2"
"61","0","2"
"62","0","2"
"64","0","2"
"65","0","2"
"66","0","2"
"67","0","2"
"68","0","2"
"69","0","2"
"71","0","2"
"73","0","2"
"75","0","2"
"76","0","2"
"77","0","2"
"79","0","2"
"85","0","2"
"89","0","2"
"90","0","2"
"91","0","2"
"92","0","2"
"93","0","2"
"94","0","2"
"95","0","2"
"99","0","2"
"107","0","2"
"112","0","2"
"113","0","2"
"130","0","2"
"159","0","2"
"160","0","2"
"161","0","2"
"166","0","2"
"167","0","2"
"168","0","2"
"172","0","2"
"173","0","2"
"174","0","2"
"175","0","2"
"176","0","2"
"177","0","2"
"181","0","2"
"182","0","2"
"183","0","2"
"184","0","2"
"217","0","2"
"233","0","2"
"266","0","2"
"267","0","2"
"276","0","2"
"277","0","2"
"278","0","2"
"279","0","2"
"280","0","2"
"299","0","2"
"300","0","2"
"312","0","2"
"313","0","2"
"314","0","2"
"315","0","2"
"324","0","2"
"327","0","2"
"328","0","2"
"329","0","2"
"330","0","2"
"331","0","2"
"332","0","2"
"333","0","2"
"334","0","2"
"335","0","2"
"336","0","2"
"337","0","2"
"338","0","2"
"339","0","2"
"340","0","2"
"341","0","2"
"342","0","2"
"343","0","2"
"344","0","2"
"345","0","2"
"346","0","2"
"364","0","2"
"365","0","2"
"367","0","2"
"370","0","2"
"373","0","2"
"375","0","2"
"376","0","2"
"378","0","2"
"379","0","2"
"380","0","2"
"383","0","2"
"384","0","2"
"386","0","2"
"387","0","2"
"388","0","2"
"389","0","2"
"390","0","2"
"391","0","2"
"396","0","2"
"398","0","2"
"399","0","2"
"402","0","2"
"405","0","2"
"416","0","2"
"417","0","2"
"419","0","2"
"421","0","2"
"422","0","2"
"427","0","2"
"428","0","2"
"429","0","2"
"430","0","2"
"436","0","2"
"437","0","2"
"438","0","2"
"439","0","2"
"440","0","2"
"441","0","2"
"442","0","2"
"443","0","2"
"444","0","2"
"447","0","2"
"450","0","2"
"451","0","2"
"452","0","2"
"453","0","2"
"458","0","2"
"460","0","2"
"462","0","2"
"463","0","2"
"464","0","2"
"465","0","2"
"466","0","2"
"467","0","2"
"468","0","2"
"471","0","2"
"472","0","2"
"474","0","2"
"475","0","2"
"479","0","2"
"480","0","2"
"481","0","2"
"482","0","2"
"483","0","2"
"484","0","2"
"485","0","2"
"486","0","2"
"487","0","2"
"490","0","2"
"491","0","2"
"492","0","2"
"493","0","2"
"494","0","2"
"495","0","2"
"496","0","2"
"497","0","2"
"498","0","2"
"499","0","2"
"500","0","2"
"501","0","2"
"502","0","2"
"503","0","2"
"504","0","2"
"505","0","2"
"506","0","2"
"507","0","2"
"508","0","2"
"511","0","2"
"512","0","2"
"513","0","2"
"514","0","2"
"515","0","2"
"516","0","2"
"517","0","2"
"518","0","2"
"519","0","2"
"520","0","2"
"521","0","2"
"522","0","2"
"530","0","2"
"531","0","2"
"532","0","2"
"533","0","2"
"534","0","2"
"535","0","2"
"536","0","2"
"537","0","2"
"538","0","2"
"539","0","2"
"540","0","2"
"541","0","2"
"542","0","2"
"543","0","2"
"544","0","2"
"545","0","2"
"546","0","2"
"547","0","2"
"548","0","2"
"549","0","2"
"550","0","2"
"551","0","2"
"552","0","2"
"553","0","2"
"554","0","2"
"555","0","2"
"556","0","2"
"557","0","2"
"558","0","2"
"559","0","2"
"560","0","2"
"561","0","2"
"562","0","2"
"563","0","2"
"564","0","2"
"565","0","2"
"566","0","2"
"567","0","2"
"568","0","2"
"569","0","2"
"570","0","2"
"571","0","2"
"572","0","2"
"573","0","2"
"574","0","2"
"575","0","2"
"576","0","2"
"577","0","2"
"578","0","2"
"579","0","2"
"580","0","2"
"581","0","2"
"582","0","2"
"584","0","2"
"585","0","2"
"586","0","2"
"587","0","2"
"588","0","2"
"589","0","2"
"590","0","2"
"591","0","2"
"592","0","2"
"594","0","2"
"595","0","2"
"596","0","2"
"597","0","2"
"598","0","2"
"599","0","2"
"600","0","2"
"601","0","2"
"602","0","2"
"603","0","2"
"604","0","2"
"605","0","2"
"606","0","2"
"607","0","2"
"608","0","2"
"609","0","2"
"610","0","2"
"611","0","2"
"612","0","2"
