Id,Unknown0,Unknown1
"3","111067","30"
"4","111068","30"
"5","111069","30"
"6","111070","30"
"7","111071","30"
"8","111072","30"
"9","111073","30"
"10","111074","30"
"11","111075","30"
"12","111076","30"
"13","111077","30"
"14","111078","30"
"15","111079","30"
"16","111080","30"
"17","111081","30"
"18","111082","30"
"19","111083","30"
"20","111084","30"
"21","111085","30"
"22","111086","30"
"23","111087","30"
"24","111088","30"
"25","111089","30"
"26","111090","30"
"27","111091","30"
"28","111092","30"
"29","111093","30"
"30","111094","30"
"31","111095","30"
"32","111096","30"
"33","111097","30"
"34","111098","30"
"35","111099","30"
"36","111100","30"
"37","111101","30"
"38","111102","30"
"39","111103","30"
"40","111104","30"
"41","111105","30"
"42","111106","30"
"43","111107","30"
"44","111108","30"
"45","111109","30"
"46","111110","30"
"47","111111","30"
"48","111112","30"
"49","111113","30"
"50","111114","30"
"51","111115","30"
"52","111116","30"
"53","111117","30"
"54","111118","30"
"55","111119","30"
"56","111120","30"
"57","111121","30"
"58","111122","30"
"59","111123","30"
"60","111124","30"
"61","111125","30"
"62","111126","30"
"63","111127","30"
"64","111128","30"
"65","111129","30"
"66","111130","30"
"67","111131","30"
"68","111132","30"
"69","111133","30"
"70","111134","30"
"71","111135","30"
"72","111136","30"
"73","111137","30"
"74","111138","30"
"75","111139","30"
"76","111140","30"
"77","111141","30"
"78","111142","30"
"79","111143","30"
"80","111144","30"
"81","111145","30"
"82","111146","30"
"83","111147","30"
"84","111148","30"
"85","111149","30"
"86","111150","30"
"87","111151","30"
"88","111152","30"
"89","111153","30"
"90","111154","30"
"91","111155","30"
"92","111156","30"
"93","111157","30"
"94","111158","30"
"95","111159","30"
"96","111160","30"
"97","111161","30"
"98","111162","30"
"99","111163","30"
"100","111164","30"
"101","111165","30"
"102","111166","30"
"103","111167","30"
"104","111168","30"
"105","111169","30"
"106","111170","30"
"107","111171","30"
"108","111172","30"
"109","111173","30"
"110","111174","30"
"111","111175","30"
"112","111176","30"
"113","111177","30"
"114","111178","30"
"115","111179","30"
"116","111180","30"
"117","111181","30"
"118","111182","30"
"119","111183","30"
"120","111184","30"
"121","111185","30"
"122","111186","30"
"123","111187","30"
"124","111188","30"
"125","111189","30"
"126","111190","30"
"127","111191","30"
"128","111192","30"
"129","111193","30"
"130","111194","30"
"131","111195","30"
"132","111196","30"
"133","111197","30"
"134","111198","30"
"135","111199","30"
"136","111200","30"
"137","111201","30"
"138","111202","30"
"139","111203","30"
"140","111204","30"
"141","111205","30"
"142","111206","30"
"143","111207","30"
"144","111208","30"
"145","111209","30"
"146","111210","30"
"147","111211","30"
"148","111212","30"
"149","111213","30"
"150","111214","30"
"151","111215","30"
"152","111216","30"
"153","111217","30"
"154","111218","30"
"155","111219","30"
"156","111220","30"
"157","111221","30"
"158","111222","30"
"159","111223","30"
"160","111224","30"
"161","111225","30"
"162","111226","30"
"163","111227","30"
"164","111228","30"
"165","111229","30"
"166","111230","30"
"167","111231","30"
"168","111232","30"
"169","111233","30"
"170","111234","30"
"171","111235","30"
"172","111236","30"
"173","111237","30"
"174","111238","30"
"175","111239","30"
"176","111240","30"
"177","111241","30"
"178","111242","30"
"179","111243","30"
"180","111271","30"
"181","111272","30"
"182","111273","30"
"183","111274","30"
"184","111275","30"
"185","111276","30"
"186","111277","30"
"187","111278","30"
"188","111279","30"
"189","111280","30"
"190","111281","30"
"191","111282","30"
"192","111283","30"
"193","111284","30"
