Id,Unknown0,Unknown1,Unknown2,Unknown3
"1","1","0","1","5"
"107","61","0","449","5"
"108","61","0","450","6"
"109","61","0","0","3"
"110","61","0","451","4"
"560","122","50","0","0"
"844","165","0","171","0"
"847","170","0","518","17"
"848","171","0","519","18"
"849","172","0","520","19"
"850","173","0","521","20"
"851","174","0","522","1"
"852","175","170","0","17"
"853","175","171","0","18"
"854","175","172","0","19"
"855","175","173","0","20"
"856","175","174","0","1"
"876","175","0","524","2"
"887","184","0","525","13"
"891","188","0","528","0"
"895","192","183","0","0"
"897","194","0","525","13"
"903","198","0","15","0"
"921","209","211","0","7"
"926","210","212","0","7"
"1004","226","0","555","0"
"1006","228","0","525","13"
"1027","240","0","566","5"
"1028","241","0","567","6"
"1042","250","0","569","6"
"1043","250","0","570","5"
"1080","264","0","0","3"
"1097","168","57","0","0"
"1107","272","0","595","6"
"1108","274","0","596","13"
"1114","278","0","602","22"
"1125","282","0","609","0"
"1126","286","0","610","0"
"1154","296","0","615","22"
"1168","303","0","621","0"
"1189","175","0","642","23"
"1203","329","0","651","0"
"1206","331","0","657","0"
"1207","332","0","658","0"
"1208","333","0","659","0"
"1209","334","0","660","0"
"1210","335","0","661","0"
"1211","336","0","662","0"
"1212","337","0","663","0"
"1213","338","0","664","0"
"1238","363","0","689","0"
"1251","366","0","692","22"
"1296","339","0","3493","0"
"1325","393","0","0","3"
"1326","393","0","0","5"
"1327","393","0","0","6"
"1329","395","0","1673","0"
"1410","393","0","0","1"
"1411","393","0","0","2"
"1425","405","0","1723","0"
"1428","367","0","1795","17"
"1429","367","0","1826","1"
"1441","411","0","0","0"
"1453","415","0","1732","0"
"1454","416","0","767","0"
"1457","417","0","1794","0"
"1459","418","0","664","0"
"1462","419","0","1792","0"
"1464","420","0","768","0"
"1467","421","0","1793","0"
"1552","367","0","1726","2"
"1553","367","0","1727","23"
"1554","438","0","1796","0"
"1556","440","0","1794","0"
"1557","441","0","0","5"
"1558","441","0","0","3"
"1559","441","0","0","6"
"1560","442","446","0","5"
