Id,Unknown0
"167","8"
"1103","72"
"1263","10"
"2398","12"
"2576","24"
"3025","48"
"3038","16"
"5209","144"
"5213","1040"
"5734","4104"
"6044","5136"
"7110","5128"
"7346","17"
"8532","2096"
"8684","5144"
"8685","5146"
"8790","2064"
"9121","1048"
"9707","536"
"9745","15384"
"10340","1032"
"11547","3120"
"12734","1552"
"13261","5648"
"169","8"
"177","8"
"179","8"
"180","8"
"181","8"
"182","8"
"189","8"
"199","8"
"200","8"
"210","8"
"211","8"
"217","8"
"218","8"
"225","8"
"226","8"
"229","8"
"230","8"
"235","8"
"236","8"
"237","8"
"238","8"
"251","8"
"253","8"
"254","8"
"258","8"
"259","8"
"260","8"
"261","8"
"264","8"
"267","8"
"268","8"
"288","8"
"289","8"
"290","8"
"291","8"
"300","8"
"303","8"
"304","8"
"315","8"
"316","8"
"317","8"
"318","8"
"362","8"
"364","8"
"365","8"
"366","8"
"367","8"
"376","8"
"377","8"
"378","8"
"379","8"
"380","8"
"381","8"
"391","8"
"392","8"
"393","8"
"394","8"
"395","8"
"396","8"
"397","8"
"398","8"
"407","8"
"408","8"
"409","8"
"410","8"
"411","8"
"412","8"
"413","8"
"414","8"
"415","8"
"424","8"
"426","8"
"427","8"
"436","8"
"437","8"
"438","8"
"439","8"
"441","8"
"442","8"
"443","8"
"444","8"
"445","8"
"446","8"
"447","8"
"448","8"
"449","8"
"450","8"
"451","8"
"452","8"
"453","8"
"469","8"
"470","8"
"483","8"
"488","8"
"489","8"
"499","8"
"500","8"
"506","8"
"521","8"
"522","8"
"523","8"
"524","8"
"552","8"
"553","8"
"554","8"
"555","8"
"616","8"
"617","8"
"618","8"
"619","8"
"620","8"
"621","8"
"622","8"
"623","8"
"624","8"
"675","8"
"681","8"
"685","8"
"686","8"
"687","8"
"688","8"
"689","8"
"690","8"
"700","8"
"701","8"
"703","8"
"704","8"
"705","8"
"706","8"
"707","8"
"719","8"
"724","8"
"727","8"
"728","8"
"729","8"
"730","8"
"731","8"
"732","8"
"733","8"
"734","8"
"735","8"
"738","8"
"739","8"
"753","8"
"761","8"
"762","8"
"763","8"
"764","8"
"766","8"
"767","8"
"768","8"
"769","8"
"779","8"
"804","8"
"815","8"
"816","8"
"866","8"
"879","8"
"881","8"
"885","8"
"947","8"
"948","8"
"949","8"
"950","8"
"951","8"
"952","8"
"1033","8"
"1034","8"
"1035","8"
"1036","8"
"1102","8"
"1115","8"
"1116","8"
"1122","8"
"1123","8"
"1134","8"
"1135","8"
"1157","8"
"1158","8"
"1176","8"
"1177","8"
"1178","8"
"1193","8"
"1194","8"
"1214","8"
"1219","8"
"1220","8"
"1221","8"
"1222","8"
"1223","8"
"1224","8"
"1225","8"
"1226","8"
"1230","8"
"1231","8"
"1232","8"
"1233","8"
"1234","8"
"1235","8"
"1245","8"
"1246","8"
"1247","8"
"1250","8"
"1251","8"
"1253","8"
"1264","8"
"1275","8"
"1278","8"
"1279","8"
"1289","8"
"1355","8"
"1356","8"
"1420","8"
"1421","8"
"1422","8"
"1423","8"
"1424","8"
"1459","8"
"1460","8"
"1461","8"
"1462","8"
"1570","8"
"1571","8"
"1572","8"
"1573","8"
"1574","8"
"1575","8"
"1580","8"
"1584","8"
"1588","8"
"1589","8"
"1598","8"
"1601","8"
"1750","8"
"1751","8"
"1758","8"
"1759","8"
"1795","8"
"1798","8"
"1804","8"
"1805","8"
"1806","8"
"1820","8"
"1821","8"
"1860","8"
"1918","8"
"1948","8"
"2011","8"
"2012","8"
"2026","8"
"2027","8"
"2028","8"
"2031","8"
"2037","8"
"2038","8"
"2041","8"
"2147","8"
"2160","8"
"2274","8"
"2275","8"
"2276","8"
"2344","8"
"2345","8"
"2368","8"
"2369","8"
"2375","8"
"2376","8"
"2413","8"
"2418","8"
"2419","8"
"2427","8"
"2434","8"
"2435","8"
"2442","8"
"2444","8"
"2475","8"
"2478","8"
"2489","8"
"2490","8"
"2645","8"
"2646","8"
"2647","8"
"2648","8"
"2649","8"
"2650","8"
"2651","8"
"2652","8"
"2684","8"
"2685","8"
"2686","8"
"2776","8"
"2840","8"
"2841","8"
"2843","8"
"2844","8"
"2850","8"
"2884","8"
"2885","8"
"2958","8"
"3000","8"
"3001","8"
"3028","8"
"3029","8"
"3120","8"
"3121","8"
"3141","8"
"3142","8"
"3235","8"
"3368","8"
"3369","8"
"3370","8"
"3371","8"
"3372","8"
"3608","8"
"3808","8"
"4025","8"
"4026","8"
"4039","8"
"5771","8"
"6919","8"
"6920","8"
"7317","8"
"7464","8"
"9061","8"
"9263","8"
"10011","8"
"3233","10"
"7123","10"
"7124","10"
"2399","12"
"2400","12"
"2401","12"
"3180","24"
"3280","24"
"3318","24"
"3457","24"
"3641","24"
"3670","24"
"3799","24"
"3927","24"
"3957","24"
"4134","24"
"4136","24"
"4694","24"
"4706","24"
"4725","24"
"4732","24"
"4735","24"
"4739","24"
"4740","24"
"4999","24"
"5026","24"
"5372","24"
"9059","24"
"9352","24"
"9454","24"
"9615","24"
"9616","24"
"12134","24"
"12135","24"
"4170","48"
"4191","48"
"4193","48"
"4194","48"
"4213","48"
"4214","48"
"4251","48"
"4622","48"
"4623","48"
"4624","48"
"7116","48"
"7408","48"
"7952","48"
"8508","48"
"9044","48"
"9429","48"
"10749","48"
"11259","48"
"12634","48"
"12758","48"
"12967","48"
"12985","48"
"13226","48"
"3106","16"
"3119","16"
"3155","16"
"3173","16"
"3175","16"
"3181","16"
"3182","16"
"3238","16"
"3240","16"
"3385","16"
"3386","16"
"4161","16"
"4203","16"
"5064","16"
"5183","16"
"5251","16"
"5358","16"
"6213","16"
"6215","16"
"6216","16"
"6218","16"
"6219","16"
"6220","16"
"6338","16"
"6409","16"
"6462","16"
"6534","16"
"6658","16"
"6826","16"
"6848","16"
"7032","16"
"7309","16"
"7418","16"
"7470","16"
"7472","16"
"7693","16"
"7731","16"
"7972","16"
"7980","16"
"8011","16"
"8024","16"
"8025","16"
"8026","16"
"8050","16"
"8052","16"
"8055","16"
"8138","16"
"8155","16"
"8194","16"
"8368","16"
"8377","16"
"8620","16"
"8648","16"
"8649","16"
"8731","16"
"9273","16"
"9462","16"
"10631","16"
"10683","16"
"10754","16"
"10941","16"
"11069","16"
"11262","16"
"11263","16"
"11394","16"
"11406","16"
"11479","16"
"11480","16"
"11481","16"
"11482","16"
"11483","16"
"12598","16"
"12739","16"
"12822","16"
"13132","16"
"13234","16"
"13271","16"
"5214","1040"
"5215","1040"
"5216","1040"
"11270","1040"
"11352","1040"
"11809","1040"
"11839","1040"
"12314","1040"
"12837","1040"
"6724","4104"
"7788","4104"
"7809","4104"
"12497","4104"
"11805","5136"
"11806","5136"
"7112","5128"
"7602","5128"
"9217","5128"
"9333","5128"
"10665","17"
"10693","17"
"11266","17"
"9669","2096"
"12460","2096"
"11244","5144"
"11797","5144"
"12618","5144"
"10533","2064"
"9452","1048"
"10666","1032"
"12469","3120"
"12513","3120"
"12974","1552"
