Id,Unknown0,Unknown1,Unknown2
"60","BoreanTundra","571","914"
"61","DragonBlight","571","825"
"62","GrizzlyHills","571","959"
"63","HowlingFjord","571","862"
"64","HowlingGrizzly","571","1847"
"65","Icecrown","571","1703"
"66","Sholazar","571","1796"
"67","StormPeaks","571","1777"
"68","Wintergrasp","571","1792"
"69","ZulDrak","571","1589"
"70","CrystalSong","571","1740"
"139","Durotar","1","204"
"140","Durotar Org","1","239"
"141","Azshara main","1","247"
"142","Ashenvale","1","208"
"145","PlagueLandsWest","0","2546"
"146","PlagueLandsWest Lake","0","31"
"147","Uldum","1","2515"
"153","Barrens Main","1","193"
"154","Barrens Green Water","1","206"
"155","Twilight Highlands Main","0","2506"
"156","Hyjal Main","1","1972"
"157","Glineas Main","0","1866"
"158","Silver Pine Main","0","28"
"159","Mullgore Main","1","202"
"162","Alterac Main","0","13"
"187","Shadow Moon Main","530","519"
"236","Loch Modan","0","26"
"237","Twilight Hammer Main Camp","0","2595"
"282","Moonglade","1","196"
"283","Winterspring","1","259"
"292","Wetlands","0","58"
"293","Feralas Main","1","217"
"294","Silithus","1","249"
"295","Duskwallow","1","198"
"299","Badlands","0","21"
"300","ThousandNeedles","1","230"
"308","Arathi Highlands","0","12"
"323","Twilight Obsidian Forest","0","2543"
"375","FireLands_Main_Raid","720","3254"
"376","FireLands_Hex","720","3249"
"377","FireLands_Lava_Raid","720","3260"
"399","Island","930","356"
"439","Valley Four Winds Jungle","870","3383"
"441","Kun Lai Summit - Main","870","3387"
"443","Jade Forest Main","870","3402"
"450","Valley of Four Winds Farmland","870","3467"
"461","Twilight Realm Dragon Soul Main","940","3500"
"462","Twilight Realm Fog 2","967","3499"
"463","Twilight Realm Main 2","967","3478"
"464","Turtle Main","860","3525"
"465","Turtle Top Head","860","3524"
"476","Vale of Eternal Blossoms","870","3592"
"520","Mantid Zone North","870","3620"
"521","Kun Lai Summit Upper Valley","870","3584"
"523","V4W Southern Coast Beach Light","870","3613"
"571","Mantid Zone South","870","3694"
"581","Vale of Eternal Blossoms West","870","3752"
"595","Kun Lai Mountains","870","3472"
"602","North island","870","3620"
"641","Zangarmarsh Main","530","460"
"642","Hellfire Main","530","377"
"643","Blades Edge Main","530","455"
"644","Nagrand Main","530","539"
"645","Terokkar Main","530","458"
"646","Netherstorm Main","530","502"
"690","Isle of the Thunder King Dark Raid","1064","4155"
"692","Mantid Klaxxi Island Scenario Zone Light","1050","3948"
"695","Lion's Landing Scenario Zone Light","1103","4231"
"702","Frostwind","1116","4333"
"711","Isle of the Thunder King Dark Raid","1122","4155"
"712","Isle of the Thunder King Dark Raid","1123","4155"
"713","Isle of the Thunder King Dark Raid","1124","4155"
"714","Isle of the Thunder King Dark Raid","1125","4155"
"715","Isle of the Thunder King Dark Raid","1126","4155"
"716","Isle of the Thunder King Dark Raid","1127","4155"
"717","Shadowmoon","1116","4405"
"858","Talador","1116","4646"
"862","Ashrand","1116","4649"
"873","Frostwind - Cold","1116","4681"
"874","Frostwind - Ogre City","1116","4696"
"875","Frostwind - Cold Ogre","1116","4699"
"876","Vale Excavation","1144","3592"
"877","Sea Battle Scenario","1099","4727"
"878","Dun Murogh Scenario","1130","16"
"898","Orgrimmar Raid","1136","2859"
"923","Sunset Isle Fog","1161","4788"
"942","Spires of Arrak","1116","4902"
"999","Grey","1060","5009"
"1002","Tanaan Jungle","1116","6167"
"1004","Nagrand","1116","5013"
"1095","Spires of Arrak - Coast","1116","5161"
"1102","Gorgrond Docks Instance Light","1195","4830"
"1112","Gorgrond Dry","1116","5329"
"1115","Shadowmoon Botoni River","1116","5422"
"1119","Talador City Corrupt","1116","519"
"1120","Ashran","1116","5544"
"1121","Shadowmoon Botoni Green River","1116","5555"
"1137","The Everbloom","1279","5657"
"1140","10AnniversaryBattle","1280","5619"
"1147","Shadowmoon Gulvar","1116","5142"
"1148","Ashran Horde Staging Area Oily Water","1116","5718"
"1149","Azsuna","1220","5271"
"1150","ValSharah","1220","5722"
"1153","Spires of Arrak - Swamp","1116","5497"
"1164","Taanan Jungle","1265","5063"
"1166","Arauk-Nashal Highlands","1220","5655"
"1168","High Mountain","1220","6020"
"1193","ValSharah Black Rook","1220","6212"
"1200","Tanaan Poison Swamp","1116","6243"
"1218","Tanaan Fel Jungle","1116","6128"
"1219","Tanaan Bleeding Hollow ","1116","6142"
"1257","Hellfire Citadel","1448","6114"
"1285","Arauk-Nashal Highlands Cloudy Shore","1220","6093"
