Id,Unknown0,Unknown1,Unknown2
"2","0","11","0"
"9","300","4","0"
"10","300","1","0"
"11","0","12","0"
"12","300","2","0"
"15","0","13","0"
"16","300","6","0"
"17","300","3","0"
"18","300","7","0"
"33","0","15","0"
"34","0","17","0"
"35","300","8","0"
"36","300","9","0"
"38","300","10","0"
"39","0","14","0"
"40","0","19","0"
"41","0","16","0"
"42","0","18","0"
"43","0","20","0"
"44","150","1","0"
"45","150","2","0"
"46","150","3","0"
"47","150","6","0"
"48","150","10","0"
"49","1000","73","0"
"50","300","80","0"
"51","300","79","0"
"52","300","77","0"
"53","300","78","0"
"54","1000","76","0"
"55","300","82","0"
"56","300","85","0"
"57","300","84","0"
"58","1000","74","0"
"59","1000","75","0"
"60","300","83","0"
"61","300","81","0"
"62","150","7","0"
"63","150","4","0"
"64","1000","87","0"
"66","300","88","0"
"67","150","8","0"
"87","0","110","428"
"88","0","111","0"
"89","0","112","0"
"94","0","115","428"
"96","900","109","482"
"97","900","114","482"
"98","900","113","482"
"99","0","121","437"
"100","100","122","436"
"102","0","115","437"
"103","0","110","437"
"104","0","121","428"
"105","0","121","471"
"108","0","121","472"
"109","0","110","472"
"112","0","110","471"
"113","0","115","472"
"116","0","115","471"
"117","900","115","436"
"118","900","121","436"
"119","900","110","436"
"120","785428","1","413"
"121","650","109","482"
"122","650","114","482"
"123","0","130","760"
"124","0","131","762"
"125","0","132","763"
"65","300","9","0"
