Id,Unknown0,Unknown1
"80","21060","727"
"134","22597","658"
"135","22602","658"
"136","21187","747"
"137","21187","748"
"138","21187","749"
"139","21187","750"
"140","21187","751"
"141","21187","752"
"142","21187","753"
"143","21187","754"
"144","21187","755"
"145","21187","756"
"166","22790","505"
"168","22790","759"
"170","21854","760"
"171","21855","760"
"172","21856","760"
"173","21850","761"
"174","21850","762"
"175","21850","763"
"176","22734","761"
"177","22734","762"
"178","22734","763"
"179","22742","761"
"180","22742","762"
"181","22742","763"
"182","22743","761"
"183","22743","762"
"184","22743","763"
"197","22853","658"
"200","22990","812"
"201","22985","813"
"202","22988","814"
"203","22976","815"
"224","21187","857"
"229","21187","864"
"231","22731","520"
"233","21187","872"
"234","21187","873"
"235","21187","874"
"236","21187","875"
"237","21187","876"
"238","21187","877"
"239","21187","878"
"240","21187","658"
"241","21187","880"
"242","21187","881"
"243","21187","882"
"244","21187","883"
"245","21187","884"
"310","24762","923"
"311","24763","923"
"312","24764","923"
"313","24765","923"
"314","24766","923"
"319","22346","902"
"320","22347","902"
"321","22348","902"
"322","22349","902"
"323","22500","767"
"324","22500","771"
"325","22500","773"
"327","22500","770"
"328","22500","774"
"329","22500","926"
"331","21852","938"
"341","22657","902"
"343","22658","735"
"344","22659","735"
"355","27260","983"
"356","27468","984"
"361","27459","985"
"362","27459","986"
"364","27623","1002"
"370","28125","1059"
"375","21129","728"
"386","21324","658"
"387","21326","658"
"388","21328","658"
"389","21333","658"
"392","22660","1138"
"393","22215","1138"
"394","22216","1138"
"395","22217","1138"
"396","22218","1138"
"397","22627","1138"
"398","22628","1138"
"399","22629","1138"
"400","22630","1138"
"401","22648","902"
"402","22649","902"
"403","22650","902"
"404","22652","902"
"405","22651","902"
"406","22654","902"
"407","22655","902"
"408","22643","1138"
"409","22644","1138"
"410","22645","1138"
"411","22646","1138"
"412","22653","902"
"413","22632","1138"
"414","22633","1138"
"415","22634","1138"
"416","22635","1138"
"417","22662","1138"
"418","22663","1138"
"419","22664","1138"
"420","22665","1138"
"421","22667","1138"
"422","22668","1138"
"423","22669","1138"
"424","22670","1138"
"425","22727","1138"
"428","22000","1141"
"429","21127","729"
"430","21128","730"
"431","21129","505"
"432","21127","505"
"433","21128","505"
"434","21062","1065"
"435","21062","505"
"436","21848","1161"
"437","21846","1161"
"438","21847","1161"
"439","21848","675"
"440","21846","675"
"441","21847","675"
"442","21854","1161"
"443","21855","1161"
"444","21856","1161"
"449","22981","1075"
"450","22981","1161"
"451","20981","1057"
"452","20981","1058"
"453","20981","505"
"454","28125","505"
"455","20977","1060"
"456","20977","505"
"457","20978","1061"
"458","20978","505"
"459","20979","1063"
"460","20979","505"
"461","20980","1064"
"462","20980","505"
"463","21060","505"
"464","20983","1164"
"465","20983","1161"
"466","21049","1161"
"467","21049","675"
"477","29563","1171"
"478","29563","1172"
"479","29563","1173"
"480","29563","1174"
"483","21051","675"
"484","21051","1161"
"486","21994","1229"
"487","21994","1230"
"488","21996","1229"
"489","21996","658"
"491","27258","1235"
"492","27258","1236"
"493","27258","1237"
"494","27258","1238"
"495","27258","1239"
"496","27258","1240"
"497","27258","1161"
"513","24043","1266"
"514","24043","1267"
"515","24043","1268"
"546","31002","1308"
"557","31002","1311"
"558","31002","1307"
"559","31002","1312"
"560","31002","1309"
"561","31002","1313"
"562","31002","1310"
"563","30958","1314"
"564","31002","1280"
"568","31048","1161"
"569","31048","1320"
"570","31048","1321"
"571","31048","1322"
"572","31048","1323"
"573","31048","1324"
"574","31048","1325"
"576","30998","1329"
"577","30999","1328"
"580","31000","1333"
"581","31000","1334"
"583","31000","1332"
