Id,Unknown0,Unknown1
"1092","80773","65"
"1097","80774","62"
"1098","80774","63"
"1099","80774","64"
"1100","80774","265"
"1101","80774","266"
"1102","80774","267"
"1103","80775","103"
"1104","80775","104"
"1105","80775","253"
"1106","80775","254"
"1107","80775","255"
"1108","80775","259"
"1109","80775","260"
"1110","80775","261"
"1111","80775","263"
"1112","80775","268"
"1113","80775","269"
"1126","80778","65"
"1131","80779","62"
"1132","80779","63"
"1133","80779","64"
"1134","80779","265"
"1135","80779","266"
"1136","80779","267"
"1137","80780","103"
"1138","80780","104"
"1139","80780","253"
"1140","80780","254"
"1141","80780","255"
"1142","80780","259"
"1143","80780","260"
"1144","80780","261"
"1145","80780","263"
"1146","80780","268"
"1147","80780","269"
"1999","80773","102"
"2000","80773","105"
"2001","80773","256"
"2002","80773","257"
"2003","80773","258"
"2004","80773","262"
"2005","80773","264"
"2006","80773","270"
"2007","80776","250"
"2008","80776","66"
"2009","80776","73"
"2010","80777","70"
"2011","80777","71"
"2012","80777","72"
"2013","80777","251"
"2014","80777","252"
"2015","80778","102"
"2016","80778","105"
"2017","80778","256"
"2018","80778","257"
"2019","80778","258"
"2020","80778","262"
"2021","80778","264"
"2022","80778","270"
"2023","80781","66"
"2024","80781","73"
"2025","80781","250"
"2026","80782","70"
"2027","80782","71"
"2028","80782","72"
"2029","80782","251"
"2030","80782","252"
"2542","80960","103"
"2543","80960","104"
"2544","80960","253"
"2545","80960","254"
"2546","80960","255"
"2547","80960","259"
"2548","80960","260"
"2549","80960","261"
"2550","80960","263"
"2551","80960","268"
"2552","80960","269"
"2553","80961","62"
"2554","80961","63"
"2555","80961","64"
"2558","80961","265"
"2559","80961","266"
"2560","80961","267"
"2561","80962","65"
"2562","80962","102"
"2563","80962","105"
"2564","80962","256"
"2565","80962","257"
"2566","80962","258"
"2567","80962","262"
"2568","80962","264"
"2569","80962","270"
"2570","80963","70"
"2571","80963","71"
"2572","80963","72"
"2573","80963","251"
"2574","80963","252"
"2575","80964","66"
"2576","80964","73"
"2577","80964","250"
"2642","73237","71"
"2643","73237","65"
"2644","73237","66"
"2645","73237","70"
"2646","73237","72"
"2647","73237","73"
"2651","73237","262"
"2652","73237","263"
"2653","73237","264"
"2654","73238","259"
"2655","73238","260"
