Id,Unknown0,Unknown1,Unknown2,Unknown3
"9","54097","Ironband's Excavation Site","0","177"
"10","54124","Ironbeard's Tomb","0","177"
"12","54126","Whelgar's Excavation Site","0","177"
"13","54127","Greenwarden's Fossil Bank","0","177"
"15","54129","Thoradin's Wall","0","177"
"18","54132","Witherbark Digsite","0","177"
"19","54133","Thandol Span","0","177"
"20","54134","Dun Garok Digsite","0","177"
"21","54135","Southshore Fossil Field","0","177"
"22","54136","Aerie Peak Digsite","0","177"
"23","54137","Shadra'Alor Digsite","0","177"
"24","54138","Altar of Zul Digsite","0","177"
"25","54139","Jintha'Alor Lower City Digsite","0","177"
"26","54140","Jintha'Alor Upper City Digsite","0","177"
"27","54141","Agol'watha Digsite","0","177"
"140","54828","TEMPLATE TROLL","0","177"
"142","54830","TEMPLATE DWARF","0","177"
"144","54832","Hammertoe's Digsite","0","177"
"146","54834","Tomb of the Watchers Digsite","0","177"
"150","54838","Uldaman Entrance Digsite","0","177"
"152","54862","Sunken Temple Digsite","0","177"
"154","54864","Misty Reed Fossil Bank","0","177"
"161","55348","TEMPLATE NIGHT ELF ","0","177"
"163","55350","Twilight Grove Digsite","0","177"
"165","55352","Vul'Gol Fossil Bank","0","177"
"167","55354","Nazj'vel Digsite","1","177"
"169","55356","Zoram Strand Digsite","1","177"
"171","55398","Ruins of Ordil'Aran","1","177"
"173","55400","Ruins of Stardust","1","177"
"175","55402","Forest Song Digsite","1","177"
"177","55404","Stonetalon Peak","1","177"
"179","55406","Ruins of Eldre'Thar","1","177"
"181","55408","Unearthed Grounds","1","177"
"183","55410","Bael Modan Digsite","1","177"
"185","55412","Ruins of Eldarath","1","177"
"187","55414","Ruins of Arkkoran","1","177"
"189","55416","Lakeridge Highway Fossil Bank","0","177"
"191","55418","Slitherblade Shore Digsite","1","177"
"193","55420","Ethel Rethor Digsite","1","177"
"195","55422","Valley of Bones","1","177"
"197","55424","Mannoroc Coven Digsite","1","177"
"199","55426","Kodo Graveyard","1","177"
"201","55428","Sargeron Digsite","1","177"
"203","55434","Red Reaches Fossil Bank","0","177"
"205","55436","Dreadmaul Fossil Field","0","177"
"207","55438","Grimsilt Digsite","0","177"
"209","55440","Pyrox Flats Digsite","0","177"
"211","55442","Western Ruins of Thaurissan","0","177"
"213","55444","Eastern Ruins of Thaurissan","0","177"
"215","55446","Terror Wing Fossil Field","0","177"
"217","55448","Zul'Mashar Digsite","0","177"
"219","55450","Quel'Lithien Lodge Digsite","0","177"
"221","55452","Infectis Scar Fossil Field","0","177"
"223","55454","Eastern Zul'Kunda Digsite","0","177"
"225","55456","Western Zul'Kunda Digsite","0","177"
"227","55458","Bal'lal Ruins Digsite","0","177"
"229","55460","Balia'mah Digsite","0","177"
